t_cap,t_hh,t_rd,t_rsa,t_ttlh,climate_annual_temperature_c,climate_annual_relative_humidity_pct,climate_annual_total_precipitation_mm,climate_total_total_precipitation_mm,climate_annual_snowfall_mm,climate_total_snowfall_mm,climate_annual_cloud_cover_pct,climate_annual_windspeed_m_s,climate_install_month_windspeed_m_s,area,num_turbines,wind_power_cubed,turbine_density,avg_annual_generation
850.0,55.0,58.0,2642.08,84.1,5.8367,69.0369,2.2223,26.667899999999996,1.1208,13.449000000000002,61.3975,1.4043,1.0371,8.338098000033783e-06,5,2.7693617375070008,599657.1400311848,5422.666666666667
1600.0,80.0,82.5,5345.62,121.3,9.7654,68.463,2.6417,31.700800000000005,0.2669,3.2025999999999994,55.2368,1.1235,1.1058,0.00015625210000008607,5,1.4181404028749998,31999.56992576257,25984.666666666668
1600.0,80.0,82.5,5345.62,121.3,10.1732,68.8188,2.665,31.9797,0.2566,3.0796,54.3164,1.2233,1.1262,0.0,1,1.8306230533370003,,5206.333333333333
1600.0,80.0,82.5,5345.62,121.3,10.1732,68.8188,2.665,31.9797,0.2566,3.0796,54.3164,1.2233,1.5316,0.0,1,1.8306230533370003,,5793.666666666667
1600.0,80.0,82.5,5345.62,121.3,10.1732,68.8188,2.665,31.9797,0.2566,3.0796,54.3164,1.2233,1.2098,0.0,1,1.8306230533370003,,5299.666666666667
1600.0,80.0,82.5,5345.62,121.3,10.0122,68.7041,2.6419,31.7024,0.2639,3.1666,54.4689,1.2368,1.6239,0.0,1,1.8919011000319996,,5324.333333333333
1680.0,80.0,82.5,5345.62,121.3,10.1732,68.8188,2.665,31.9797,0.2566,3.0796,54.3164,1.2233,1.2098,0.0,1,1.8306230533370003,,5056.666666666667
1600.0,80.0,82.5,5345.62,121.3,10.0076,68.409,2.5619,30.7422,0.2557,3.0686,53.7893,1.1823,1.3831,0.0,1,1.6526582987669995,,5026.333333333333
1650.0,80.0,82.0,5281.02,121.0,14.345800000000002,43.7946,1.144,13.7277,0.1459,1.7503,36.5083,2.419,2.1885,0.00015772076300016343,6,14.154926059000001,38041.915888992895,30465.666666666668
1650.0,80.0,82.0,5281.02,121.0,14.345800000000002,43.7946,1.144,13.7277,0.1459,1.7503,36.5083,2.419,2.1230499999999997,9.659979999095673e-07,6,14.154926059000001,6211192.984417872,28692.333333333332
1850.0,80.0,87.0,5944.68,123.4,13.120004444444444,52.89999703703704,1.3905725925925925,16.687175555555555,0.1656014814814815,1.9871192592592593,41.19163777777777,1.427394814814815,1.038654814814815,0.008178614902000102,135,2.908254068949533,16506.46247777058,831689.1
900.0,75.0,54.0,2290.22,102.1,8.9966,80.4828,5.911,70.932,0.9069,10.8827,69.1136,0.5002,0.43995,2.7813339999542433e-06,2,0.125150060008,719079.4057933721,3936.3333333333335
2000.0,103.0,80.0,5026.55,143.0,9.1409,48.0169,1.2986,15.5832,0.4516,5.4195,38.5688,1.5114,1.628625,3.131499799994623e-05,4,3.4525363015440007,127734.32078797731,12481.666666666666
2300.0,80.0,108.0,9160.88,134.1,12.194,54.2383,1.1183999999999998,13.4213,0.1328,1.5941,50.3402,2.0671,1.8171206896551724,0.014314631431999488,116,8.832516571710999,8103.596697620104,741648.0
1700.0,80.0,100.0,7853.98,130.1,8.508863636363637,71.53141363636364,2.4406477272727276,29.287577272727273,0.3987659090909091,4.785086363636363,62.425661363636365,1.3876954545454547,1.7965113636363639,0.011609544335999625,44,2.6722832975196065,3789.9850955874263,244454.9
1700.0,80.0,100.0,7853.98,130.1,8.8254,70.7662,2.5725,30.8704,0.375,4.4998,62.5694,1.3227,0.9217491525423729,0.009585288513999264,59,2.3141103280829998,6155.2659488372,287296.8
1700.0,80.0,100.0,7853.98,130.1,12.004699999999998,63.562000000000005,2.3958,28.7495,0.19640000000000002,2.3569,49.1835,1.1937,1.0033204545454544,0.004449451577999516,44,1.700926633953,9888.859161331182,280215.7
1790.0,80.0,100.0,7853.98,130.1,14.3773,51.80004491525424,1.5044449152542372,18.053294915254234,0.12719915254237288,1.5259872881355931,39.52112203389831,1.965379661016949,1.567922033898305,0.02004756376999959,118,7.591705844605197,5886.001977785574,864525.2
2850.0,85.0,103.0,8332.29,136.6,6.4269,70.05826666666667,3.3105999999999995,39.727533333333334,0.7464333333333334,8.957299999999998,59.78459999999999,1.3222,1.8832333333333333,0.00034178976000008224,12,2.3114870170480004,35109.3022798492,83432.33333333333
3588.095238095238,82.39682539682539,135.20634920634922,14363.4073015873,150.0,22.812266666666666,72.54603333333333,2.0498000000000003,24.597366666666666,0.002,0.02436666666666667,50.93203333333334,2.5227666666666666,4.072233333333333,0.005421020799999201,63,16.055774208777294,11621.427462519474,633724.2
2850.0,85.0,103.0,8332.29,136.6,6.6305,70.0064,3.2963,39.5558,0.7293,8.7518,59.3749,1.3041,0.8998,0.00012714859000003157,8,2.2178526279210002,62918.511325984924,53660.333333333336
1700.0,80.0,100.0,7853.98,130.1,10.9233,69.0982,2.9581,35.4968,0.2718,3.2615,61.1976,1.3901,2.1521,4.180602000013387e-06,2,2.6861986717009994,478400.000763908,7306.666666666667
2000.0,80.0,110.0,9503.32,135.0,7.815636,69.87516099999999,2.423877,29.086116,0.38785000000000003,4.6543790000000005,56.610412000000004,1.407335,1.856378,0.01141076205900088,100,2.7873561639843203,8763.656579896815,793931.6666666666
2000.0,80.0,100.0,7853.98,130.1,4.799516,71.51876,1.828158,21.938209999999998,0.363848,4.366554,58.16570000000001,1.2648300000000001,0.898431,0.0141695430520003,100,2.0234686199205876,7057.390604129828,638075.6
1680.0,80.0,82.5,5345.62,121.3,10.9007,74.1281,3.1436,37.7234,0.3261,3.9131,57.9606,1.8037,0.9245,5.956902000010274e-06,2,5.868037976653,335744.989593005,6300.5
2300.0,80.0,108.0,9160.88,134.1,12.883799999999999,58.0746,1.7708,21.2494,0.1658,1.9892,44.0944,1.4152,2.1860285714285714,0.003819054525000185,21,2.8343498798080002,5498.743173874686,197480.0
1600.0,100.0,82.5,5345.62,141.1,8.905191304347827,68.71261449275362,2.4247202898550726,29.09691739130435,0.35108985507246376,4.212653623188405,62.64256521739131,1.1828289855072465,1.692636231884058,0.019082878019999576,69,1.6548775920845515,3615.8067943255414,247165.66666666663
2000.0,80.0,110.0,9503.32,135.0,14.484168,50.235926666666664,1.421484,17.058192000000002,0.13025733333333334,1.563464,38.934084,2.018404,1.380288,0.010734552215999974,75,8.222886476863602,6986.784217064185,585509.0
1790.0,80.0,100.0,7853.98,130.1,15.033125,64.056575,2.75375,33.044825,0.090975,1.0914249999999999,46.843375,1.207125,0.656575,0.004586457363000109,84,1.7589631179550782,18314.789248373967,548485.0
3000.0,116.5,117.0,10751.32,175.0,7.14185294117647,70.92312941176472,3.185370588235294,38.224441176470584,0.6299058823529411,7.558364705882353,60.405205882352945,1.2926470588235295,1.0297764705882353,0.0024928393859996985,17,2.1599310470944437,6819.532816865585,117243.2
3450.0,87.0,126.0,12468.98,150.0,8.5067,71.4717,2.4327,29.1922,0.3990000000000001,4.7879,62.4368,1.3825,2.2968,0.0020398908759998056,29,2.642380890625,14216.44674291036,249560.7
2300.0,80.0,116.0,10568.32,138.1,7.869600000000001,70.1482,2.4213,29.0552,0.3556000000000001,4.2668,56.02259999999999,1.2733,0.9114999999999999,0.00017626814800008396,6,2.0643922368370005,34039.04827999408,53394.666666666664
2000.0,80.0,110.0,9503.32,135.0,6.135,70.6582,2.2286,26.7426,0.3836,4.6032,59.3158,1.024,0.8663102564102564,0.00691082622999902,39,1.073741824,5643.319438521829,297031.8
2000.0,95.0,110.0,9503.32,150.0,10.411736190476192,68.9122180952381,2.7962295238095236,33.554475238095236,0.2598028571428571,3.1174380952380956,58.30420000000001,1.044852380952381,0.7599780952380953,0.03208015745999849,105,1.1406825822413413,3273.051266376326,758566.8
2000.0,80.0,110.0,9503.32,135.0,9.445065,65.4449715,2.0928105,25.113822,0.336117,4.0333355,50.765971,1.4348670000000001,0.9996820000000001,0.02394477578399916,200,2.954166320373793,8352.552632113093,1310685.5
1700.0,80.0,100.0,7853.98,130.1,8.526172727272728,72.00912272727273,2.5042295454545456,30.050595454545455,0.39689318181818184,4.762577272727272,62.336552272727275,1.429259090909091,1.6666068181818183,0.010442185490000101,44,2.9196640995728265,4213.677303677123,240870.9
1901.26582278481,80.0,89.39240506329114,6311.08253164557,124.61898734177215,14.6406,50.5269,1.4129,16.9547,0.1263,1.5152,39.1268,2.1122,2.199258227848101,0.015145969680000034,79,9.423345507848001,5215.909028546254,650732.3333333334
1850.0,80.0,87.0,5944.68,123.4,14.680775641025642,53.46346858974359,1.5335032051282051,18.402126282051285,0.12136858974358973,1.4566942307692308,40.24274807692308,1.9567878205128204,1.2941788461538462,0.021789480970000514,156,7.492576911113273,7159.4178959461615,856206.456
1715.0,80.0,103.0,8332.29,131.4,16.384537333333334,50.126106666666665,1.50451,18.054144,0.0688,0.8254713333333333,38.46118533333333,1.8885013333333331,1.193816,0.02711741867100054,150,6.73522156986407,5531.499949160371,944847.6666666666
1790.0,80.0,100.0,7853.9800000000005,130.1,12.467889285714287,58.78268928571429,1.8262964285714285,21.915257142857143,0.18973214285714285,2.2764392857142854,44.64004285714286,1.3614107142857144,1.0645892857142858,0.013241052580000068,112,2.5232918939044224,8458.54204741776,684092.8
1620.0,80.0,103.0,8332.29,131.4,8.036,70.6449,2.8988,34.7861,0.531,6.3723,66.9404,1.6892,1.3279,0.00034781947200010905,10,4.819957604288001,28750.54677788961,44293.0
1790.0,85.0,100.0,7853.98,135.0,10.3685,51.1861,1.3469,16.1624,0.2685,3.2226,45.5731,1.4675,0.88966,0.006876716393000041,35,3.1603437968750003,5089.638426215637,164345.0
2000.0,80.0,100.0,7853.98,130.1,15.369168799999999,42.1380776,1.1417736,13.7010992,0.0941392,1.1301352,35.62938,2.2866256000000003,2.332836,0.023382844002001794,125,11.955980114229867,5345.799680710303,1034833.7
2000.0,80.0,100.0,7853.98,130.1,15.798,49.5859,1.5403,18.4837,0.0946,1.1358,38.6862,2.1225,2.062212,0.00756531052200057,100,9.561875765625,13218.22808319519,751483.6
1922.1153846153845,87.21153846153847,93.25,6862.612692307692,133.8326923076923,14.7434,47.0073,1.2364,14.8371,0.1211,1.4528,37.5367,2.1247,2.7461009615384615,0.010679332464000305,104,9.591639636222997,9738.436400456745,673974.1
1850.0,80.0,87.0,5944.68,123.4,14.70858275862069,45.21555172413793,1.3060793103448276,15.673213793103448,0.1487126436781609,1.785051724137931,37.29319885057471,2.283634482758621,2.0878183908045975,0.008096260799999531,87,11.909122886266887,10745.701274840978,551314.0
2000.0,80.0,100.0,7853.98,130.1,14.7973,44.2928,1.2236,14.683,0.1444,1.7333,36.9056,2.2536,2.0785,0.007444010632999475,97,11.445387526656,13030.610081344686,790756.3333333334
3391.2162162162163,91.54054054054055,116.1891891891892,10604.214594594594,149.56216216216217,8.382175675675676,74.45743243243244,3.8794,46.55293513513514,0.7409243243243243,8.891102702702703,66.1290918918919,1.5681405405405404,1.8929486486486489,0.011019069279999922,37,3.856159133952344,3357.815352622981,238301.3
3272.0,85.44,129.12,13128.34,150.0,10.8682,69.1046,2.9795,35.7537,0.2739,3.2871,61.2787,1.4135,1.0535066666666666,0.012812135999999844,75,2.824147910375,5853.824842321445,527562.1
2022.6315789473683,95.08771929824562,107.29824561403508,9092.099999999999,148.7824561403509,8.733005263157894,71.60059649122807,2.606185087719298,31.274450877192983,0.38135526315789475,4.576087719298245,62.4342447368421,1.3939017543859649,1.000078947368421,0.02085959155000019,114,2.7082982811224494,5465.1118036872085,712468.3333333334
2000.0,80.0,110.0,9503.32,135.0,17.0581,36.3673,0.764,9.1675,0.0299,0.3591,32.144,0.9804,1.8121,0.00026266496700013276,15,0.9423449504640001,57106.96851321028,101720.4
1500.0,80.0,82.5,5345.62,121.3,5.4648,70.95,2.0417,24.5007,0.3639,4.3665,59.531,0.9529,0.89471875,0.009903917199999617,32,0.865250742889,3231.0447829674135,162999.0
3450.0,105.0,136.0,14526.72,173.1,19.2355,74.5336,0.4543,5.4519,0.0,0.0,74.78689999999999,5.1995,5.1671,0.00015083358199994694,7,140.56744389987497,46408.76326866296,98411.7
2000.0,95.0,100.0,7853.98,145.1,18.554254545454548,57.50796363636364,2.232881818181818,26.79487272727273,0.0309,0.3709272727272727,43.024936363636364,1.5228000000000002,0.7065272727272728,0.005384441166000264,55,3.531251132352001,10214.616207025207,409439.6666666667
3200.0,92.5,113.0,10028.75,149.0,5.7868,66.62514999999999,1.5812499999999998,18.974899999999998,0.3664,4.3965,55.055400000000006,1.29425,1.5197515625,0.02673789185100067,64,2.1679762536406244,2393.606809267006,644938.6666666666
2346.0,80.0,108.0,9160.88,134.1,8.500409345794392,69.19205607476636,2.4728719626168227,29.674302803738318,0.32276822429906543,3.872798130841122,55.22674205607476,1.202563551401869,1.331360280373832,0.03240946501999733,214,1.739098217368055,6603.009332858702,1632950.4
2346.0,80.0,108.0,9160.88,134.1,9.387789719626168,68.84351308411215,2.701304672897196,32.41578411214953,0.2842093457943925,3.4108757009345796,55.765882242990656,1.1267429906542057,0.9018616822429907,0.017065876890000792,107,1.430456301240841,6269.821392107501,856916.0
2346.0,80.0,108.0,9160.88,134.1,10.286766666666667,68.72973333333333,2.6834666666666664,32.20166666666666,0.25866666666666666,3.1041666666666665,54.644,1.2345,1.4508333333333334,0.004762748050000569,51,1.8813659636249997,10708.103696561046,342856.0
2346.0,80.0,108.0,9160.88,134.1,9.0153,69.87719333333332,2.7314333333333334,32.777433333333335,0.29684000000000005,3.5623066666666663,56.97276,1.1566800000000002,1.1928666666666667,0.010054134816000726,60,1.5475321453576325,5967.693998345095,478736.3333333333
2500.0,80.0,96.0,7238.23,128.0,10.0004,69.2723,2.7877,33.4526,0.2771,3.3252,58.876,1.0164,1.5499,0.0,1,1.0500112909439998,,7449.513333333332
2058.3333333333335,93.0,114.0,10207.03,150.0,8.0544,75.43798333333334,2.482133333333333,29.785666666666668,0.44521666666666665,5.3421666666666665,63.81388333333333,1.6130166666666668,2.0773875,0.005088231636000421,24,4.196783486794172,4716.766396835086,65889.33333333333
1700.0,80.0,100.0,7853.98,130.1,11.11212427184466,67.53981941747573,2.8212844660194176,33.85570776699029,0.22252912621359225,2.6708378640776695,59.048787378640775,1.1762203883495144,0.9099660194174758,0.013286537936999925,103,1.6272943227634533,7752.207571934063,623309.3333333334
1850.0,80.0,87.0,5944.68,123.39999999999999,14.246877777777778,52.1557,1.4545944444444443,17.45512777777778,0.13872777777777778,1.6645888888888887,40.12842777777778,1.897427777777778,2.041938271604938,0.011899192143000777,162,6.831180529379486,13614.369618805593,923662.1
2000.0,80.0,100.0,7853.9800000000005,130.1,16.17428108108108,59.44152162162162,2.1747108108108106,26.096445945945945,0.07895405405405405,0.9478756756756758,43.77964054054054,1.5816675675675675,1.8316743243243245,0.027817596240000502,148,3.9568139325689162,5320.373432812372,870919.9
2500.0,100.0,100.0,7853.98,150.0,9.67105625,70.9924,3.35625625,40.274825,0.46385624999999997,5.566275,63.11053750000001,1.63355625,1.9945000000000002,0.0017370066959995966,16,4.359154690260354,9211.248314038576,115526.0
2400.0,91.0,117.0,10751.32,149.4,9.0484,68.7004,2.4489,29.3867,0.3476,4.1709,62.7424,1.2143,1.4462,0.004151194943999892,21,1.7905150882069998,5058.784346023849,127564.0
3543.8596491228072,109.47368421052632,138.0701754385965,15235.348070175438,178.57894736842104,11.892624561403508,67.34294035087719,2.8495263157894737,34.194485964912275,0.18234210526315792,2.1883631578947367,57.10214561403509,1.0402754385964912,0.8122122807017544,0.00873006144000054,57,1.125757979882023,6529.163671040152,622142.6
2820.0,114.0,127.0,12667.69,177.4,12.219758878504674,67.76465607476635,2.89158691588785,34.69872803738318,0.17863644859813085,2.143280373831776,56.487306542056075,1.0386028037383177,1.158770093457944,0.03449476148600083,107,1.1203364655736145,3101.920273993612,1005914.7
1500.0,85.0,82.0,5281.02,125.9,9.2434,69.4688,2.7206,32.647,0.2817,3.3804,56.4518,1.1081,1.0847,0.0,1,1.3606200444410004,,4432.666666666667
1500.0,85.0,82.0,5281.02,125.9,9.2911,69.7387,2.7685,33.2215,0.2879,3.4542,57.0674,1.0955,1.1088,0.0,1,1.3147317338749998,,6131.333333333333
2000.0,80.0,100.0,7853.98,130.1,17.114,62.1002,2.5974,31.168500000000005,0.045,0.5395,45.2774,1.2983,0.74322,0.009343765898999499,75,2.188392266087,8026.742194817913,532962.0
1650.0,80.0,82.0,5281.02,121.0,16.4264,41.0802,1.0013,12.0157,0.0549,0.6588,34.7007,2.0413,1.9892,2.433816000053959e-06,3,8.505904584997001,1232632.2121037452,14228.0
2000.0,80.0,100.0,7853.979999999999,130.1,16.4264,41.0802,1.0013,12.0157,0.05489999999999999,0.6588,34.7007,2.0413,1.2941,2.0147329000004695e-05,5,8.505904584997001,248171.8544427817,34303.333333333336
1500.0,70.0,82.0,5281.02,110.9,10.5595,70.8831,3.3625,40.3503,0.3778,4.5339,57.536,1.5919,1.3208,0.0,1,4.034106396559,,2425.0
2635.593220338983,82.98305084745763,104.61016949152543,8639.699322033897,135.33389830508474,6.744257627118644,62.86617627118643,1.4459050847457628,17.350737288135594,0.32918813559322035,3.95038813559322,52.48699322033899,1.4612847457627118,1.1812542372881356,0.00790356933900002,59,3.12035892382789,7464.981639227933,529110.3333333334
1666.6666666666667,80.0,100.0,7853.98,130.1,7.0583,53.9963,1.0842,13.0101,0.3254,3.9054,53.5436,1.522,1.0907,0.0003100357040001521,6,3.525688648,19352.609788442485,27066.666666666668
2000.0,95.0,110.0,9503.32,150.0,7.2601725,72.9975275,3.7318799999999994,44.7827675,0.772745,9.27292,64.99543,1.457955,1.570365,0.007357420416000078,40,3.099076942717258,5436.688096960256,243391.1
1700.0,80.0,100.0,7853.979999999999,130.1,9.571837209302325,64.48799302325581,1.9795162790697676,23.75467674418605,0.29839767441860465,3.5807046511627907,48.62270465116279,1.4174325581395348,1.4191813953488372,0.009089645190999888,43,2.8477850946615506,4730.657698561925,278716.3333333333
1650.0,80.0,82.0,5281.02,121.0,9.2003,65.4986,3.1947,38.3361,0.5435,6.522,58.5377,1.4084,1.8954,1.4148080000101053e-06,2,2.7936889447040008,1413619.3744916024,5329.9
1700.0,80.0,103.0,8332.29,131.4,15.529171929824562,60.27990701754386,2.370182456140351,28.44191754385965,0.08942105263157896,1.0735105263157896,44.57778596491229,1.4442456140350877,1.071740350877193,0.004074523674000379,57,3.01247306134815,13989.365275680737,375297.6666666667
1650.0,80.0,82.0,5281.02,121.0,7.7603,69.4547,2.4679,29.6149,0.3864,4.6369,58.7912,1.1225,1.067,0.0,1,1.4143570156250003,,2624.0
2000.0,80.0,107.2,9041.5048,133.628,14.139979,49.097244,1.306335,15.676234,0.15068900000000002,1.8081690000000001,39.214172000000005,1.8111789999999999,2.930399,0.007218405782999648,100,5.941336115261487,13853.474438291338,730126.9
2000.0,80.0,110.0,9503.32,135.0,15.978118918918918,58.08185675675675,1.967835135135135,23.614367567567566,0.0686972972972973,0.824354054054054,41.83072972972973,1.6334945945945945,2.185143243243243,0.0028962155880001604,37,4.358661125427643,12775.292058126286,314030.0
782.6923076923077,49.2,49.03846153846154,2858.8323076923075,73.7,5.5522,58.2953,1.3233,15.879700000000001,0.4841,5.8086,52.9786,1.9544,1.2246230769230768,9.777338999999642e-05,13,7.465181341183999,132960.5120575289,35771.333333333336
2400.0,80.0,107.0,8992.02,133.5,14.62298125,45.188525,1.1567812499999999,13.881265625,0.12789375,1.534834375,36.98363125,2.21811875,2.9633979166666666,0.012400695216000672,96,10.91325690625847,7741.501450348588,899969.6666666666
2000.0,95.0,100.0,7853.98,145.1,11.46191224489796,67.55321428571429,2.8875816326530614,34.65052040816326,0.20466734693877547,2.4557,58.689667346938776,1.1929102040816326,1.2246836734693878,0.006869050000000002,49,1.6975526800047902,7133.446400885127,364743.6666666667
2000.0,90.0,90.0,6361.73,135.0,10.5595,70.8831,3.3624999999999994,40.3503,0.37779999999999997,4.5339,57.536,1.5919,2.5303,1.7858895999999477e-05,3,4.034106396559,167983.5080511185,
550.0,53.5,54.0,2290.22,96.9,10.3887,72.5242,3.3384,40.0602,0.4407,5.2884,63.4814,1.426,1.105,0.010774748956001477,2,2.8997367759999997,185.61917388209875,593.3333333333334
1715.0,80.0,103.0,8332.29,131.4,18.54482352941176,56.51054789915967,2.1579932773109243,25.896020168067228,0.03475126050420168,0.4172176470588236,42.390377310924364,1.6218008403361346,0.7107176470588236,0.006213651738000106,119,4.26572214308058,19151.37909520187,486895.1
2200.0,95.0,110.0,9503.32,150.0,11.902787050359713,67.74267338129498,2.929641726618705,35.155302158273386,0.18017697841726618,2.1621208633093523,57.299267625899276,1.0958877697841727,1.0327230215827337,0.019220405699999537,139,1.3161283392201837,7231.897295487543,1063979.0
3000.0,87.5,125.0,12271.85,150.0,23.286137313432835,72.67735223880597,1.9423999999999997,23.308870149253732,0.0017014925373134329,0.020626865671641792,50.95157164179105,2.7249671641791045,1.247634328358209,0.021747686541999177,67,20.234096654336565,3080.787460800001,586628.5
2000.0,80.0,110.0,9503.32,135.0,16.7829,60.159699999999994,2.3155,27.7857,0.0533,0.6395000000000001,43.6154,1.3711,0.5980185185185185,0.004052394390000089,54,2.577551744431,13325.455225496653,378887.5
3000.0,87.5,125.0,12271.85,150.0,23.619373684210526,71.39745789473685,1.8512473684210524,22.215252631578945,0.0013578947368421052,0.016115789473684212,50.8015052631579,2.6637736842105264,1.543532894736842,0.006562078796999834,76,18.901312934466194,11581.695732569839,536023.8
1790.0,80.0,100.0,7853.9800000000005,130.1,14.420428571428571,52.21291874999999,1.529161607142857,18.350260714285714,0.12368124999999999,1.4840008928571429,39.66649821428571,1.9348607142857142,1.2752098214285714,0.009988636540000324,112,7.243510936456544,11212.741554013573,833569.6
2850.0,85.0,103.0,8332.29,136.6,4.3728,74.0444,3.3199999999999994,39.84,0.932,11.1844,67.7883,1.2183,0.9770999999999999,3.159917999997007e-05,5,1.8082677324869998,158231.95412047833,18472.3
2300.0,80.0,108.0,9160.88,134.1,9.507744444444445,68.878,2.589322222222222,31.072044444444444,0.2892666666666666,3.471188888888889,54.498622222222224,1.2655555555555555,1.185888888888889,0.0008832539700001969,9,2.026952838134431,10189.59473230332,67359.33333333333
1650.0,80.0,103.0,8332.29,131.4,12.2946,53.62550000000001,1.104,13.2485,0.1007,1.2083,50.131400000000006,1.7360999999999998,1.9110000000000003,9.037612999993524e-05,6,5.2326804168809975,66389.21139911942,27350.666666666668
100.0,37.0,21.0,346.36,47.5,10.4189,77.3846,3.4517,41.4201,0.3,3.5997,58.5211,2.2996,2.2385,9.548060000086358e-07,2,12.160653103935998,2094666.3510513243,5373.666666666667
1700.0,85.0,100.0,7853.98,135.0,10.236218644067796,48.1077279661017,1.2703906779661018,15.244763559322035,0.31228135593220335,3.7473677966101695,43.37426440677966,1.27345,1.5396491525423728,0.035123175835000596,118,2.065121904588625,3359.6050811103423,732234.5
2000.0,95.0,110.0,9503.32,150.0,12.22845,64.06094166666668,2.512136111111111,30.145805555555555,0.19805555555555554,2.376711111111111,50.016213888888885,1.2008361111111112,1.1179277777777776,0.003754944023999563,36,1.731614517278955,9587.359963266443,279229.6666666667
3000.0,87.5,125.0,12271.85,150.0,23.6444,73.4003,1.7259999999999998,20.7123,0.001,0.0123,50.7917,2.9133,1.7815327272727273,0.010280126010000445,55,24.726100295637,5350.128971813801,279955.6
2500.0,100.0,100.0,7853.98,150.0,9.227566666666668,73.316575,3.892008333333333,46.70395833333333,0.5808333333333334,6.9700750000000005,64.58808333333333,1.7928416666666667,0.8485333333333333,0.000641551481999925,12,5.762697338569573,18704.65634744088,85485.1
1850.0,80.0,87.0,5944.68,123.39999999999999,8.955,67.046,2.0996,25.195,0.3229,3.875,51.86659999999999,1.2058,0.7872883720930233,0.004366640420999444,43,1.7531772991119998,9847.38743158478,303394.3333333333
3075.0,87.5,125.0,12271.85,150.0,22.652972839506173,75.14701111111111,2.081274074074074,24.97505061728395,0.002,0.0243,50.808290123456786,2.641376543209877,3.773476543209877,0.010678522120000786,81,18.428540876655017,7585.31930633806,590458.0
2000.0,95.0,100.0,7853.98,145.1,3.0652,73.49096666666667,1.7588,21.1054,0.41569999999999996,4.9886333333333335,59.612566666666666,1.2792666666666666,0.7616666666666667,0.016947113067999908,75,2.093549584672296,4425.532519849498,620944.6666666666
2000.0,95.0,100.0,7853.98,145.1,7.5278719999999995,70.936634,2.612856,31.354722000000002,0.37354,4.482191,59.146800000000006,1.274498,0.9197379999999999,0.032416958315999514,100,2.0702246475387938,3084.8051512175534,794656.3333333334
3300.0,84.0,112.0,9852.03,139.9,6.548792307692308,70.31762307692307,3.161876923076923,37.942430769230775,0.6982307692307692,8.378684615384616,61.57373846153847,1.1870461538461539,1.3003923076923078,0.0015699185319999573,13,1.672641298601045,8280.684465479228,134013.5
2000.0,80.0,110.0,9503.32,135.0,17.17344,62.187872,2.6047519999999995,31.256798000000003,0.044113999999999993,0.529086,45.275864,1.2958520000000002,0.8685640000000001,0.005266839600000565,50,2.1760366716555115,9493.359167420751,366176.6666666667
3300.0,84.0,112.0,9852.03,139.9,15.6377,41.7021,0.6556,7.8671,0.0804,0.9647,29.5398,2.0694,2.8114,0.0010849790430002965,30,8.862032415383998,27650.303656594962,261624.66666666663
2300.0,80.0,108.0,9160.88,134.1,18.583,55.9498,2.1159,25.391,0.0349,0.41930000000000006,42.0691,1.6927,0.9858857142857144,0.0029765502689994908,28,4.849980389983001,9406.862800745392,199978.0
2226.875,80.0,114.375,10288.81625,137.2625,15.9035,49.6162,1.3702,16.4425,0.0674,0.8087,38.101,1.9015,1.47404375,0.007838584217999505,32,6.875257828374999,4082.369865532524,347492.0
2100.0,80.0,114.0,10207.03,136.9,17.7399,49.692459459459464,1.5158756756756757,18.19045810810811,0.04104864864864865,0.4923243243243244,38.2221972972973,1.8758567567567568,1.7049486486486487,0.010607529231000714,74,6.6008371109785955,6976.176863480473,528080.0
4500.0,82.0,136.0,14526.72,150.0,14.9577,51.0439,1.4705,17.6462,0.1062,1.274,38.8968,1.6261,1.4172,0.009155449294000749,57,4.299735587581001,6225.8004134597895,649414.5
2000.0,92.65271966527196,115.42259414225941,10465.830460251045,150.4543933054393,15.609810041841005,49.053735146443515,1.3395050209205022,16.07420460251046,0.07708451882845187,0.9246430962343096,37.97308786610879,1.9731836820083684,1.6871,0.02323271809199856,239,7.6824995895500745,10287.216461439892,2010042.8
1700.0,80.0,100.0,7853.98,130.1,15.334829059829062,58.506017094017096,1.9901923076923076,23.882695726495726,0.09741025641025641,1.168711111111111,42.71222222222222,1.7884264957264957,1.8415247863247863,0.017568330695998582,117,5.720227296643233,6659.710704708461,754077.6666666666
3150.0,87.5,125.0,12271.85,150.0,9.560965346534653,67.73778910891089,2.3502277227722774,28.20290297029703,0.29876633663366337,3.5848049504950494,52.35386831683169,1.2803980198019802,0.9999445544554455,0.027926046554999785,101,2.099108955325636,3616.6952526231216,955444.1
1500.0,85.0,82.3,5319.73,125.9,11.0416,71.7403,3.3182,39.8186,0.3164,3.7963,56.6919,1.6027,0.826,0.0,1,4.116771011683,,2438.6666666666665
2500.0,90.0,116.0,10568.32,148.1,10.909533333333334,68.34885238095238,2.8335666666666666,34.00259523809524,0.2616142857142857,3.1394809523809526,61.2016,1.3491190476190476,1.3001285714285715,0.007472991749999269,42,2.4555615352857005,5620.239042817638,116851.1
1500.0,85.0,82.3,5319.73,126.2,10.6881,65.0229,3.2142,38.5707,0.3913,4.695,57.3387,1.2983,1.4669,0.0,1,2.188392266087,,2492.3333333333335
