plantCode,avg_annual_generation
62657,47186.8
62659,8318.333333333334
62660,9003.0
62661,3886.0
62662,6413.0
62663,4440.666666666667
62664,3458.3333333333335
62666,199934.9
62667,3433.3333333333335
62668,126523.0
62669,46360.5
62670,477085.0
62672,4147.1
62673,37532.666666666664
62674,11924.333333333334
62675,318212.4
62676,1520.4
62677,107.33333333333333
62678,137821.9
62679,125901.4
62680,6005.333333333333
62681,2861.0
62682,3772.8
62683,3354.0
62686,4803.8
62687,6855.0
62688,5318.0
62689,2441.6666666666665
62690,2188.6666666666665
62691,7338.666666666667
62692,7213.666666666667
62693,7697.113333333334
62695,3980.4
62696,1701.0
62706,9043.333333333334
62707,8996.666666666666
62708,9229.333333333334
62709,4509.0
62710,1688.6666666666667
62712,4740.0
62713,15359.0
62718,2753.6666666666665
62719,3653.0
62720,4080.3333333333335
62721,3670.3333333333335
62722,3671.3333333333335
62723,3624.0
62724,1951.6666666666667
62725,1907.6666666666667
62728,3539.6666666666665
62730,129305.2
62731,7914.333333333333
62732,2089.4366666666665
62735,6728.8
62738,4963.5
62739,6467.0
62740,1325.3333333333333
62744,8146.666666666667
62745,225958.4
62746,4655.333333333333
62750,111491.3
62755,730368.0
62756,2007.3333333333333
62758,104392.3
62759,2886.3333333333335
62760,2779.6666666666665
62761,2934.6666666666665
62763,2811.6666666666665
62764,3296.9
62766,12663.666666666666
62767,4162.333333333333
62768,95443.0
62769,7434.333333333333
62770,11238.0
62771,45217.0
62772,209568.5
62773,126808.452
62774,114304.4
62775,23197.666666666668
62776,3874.0
62777,1822.0
62778,6238.333333333333
62779,1676.3333333333333
62780,3071.0
62781,7049.2
62784,2072.0
62785,1466.6666666666667
62786,3778.0
62788,8103.0
62790,2847.3333333333335
62791,13263.0
62792,21921.4
62793,18079.0
62794,2058.0
62798,205657.4
62799,5155.0
62800,3014.6666666666665
62804,275968.1
62805,2168.6666666666665
62806,3507.0
62810,2326.0
62812,258065.1
62813,135096.6
62814,182311.2
62820,36636.333333333336
62821,37787.0
62822,96246.2
62824,3113.0
62825,6165.666666666667
62826,3726.3333333333335
62827,4296.666666666667
62828,133484.4
62829,4516.666666666667
62830,1698.3333333333333
62831,3032.0
62832,2871.0
62833,3673.3333333333335
62834,3076.0
62842,5449.333333333333
62843,2706.8
62845,520232.7
62847,3863.0
62848,4042.3333333333335
62849,3799.6666666666665
62854,42176.0
62858,2986.3333333333335
62860,6223.0
62861,5032.333333333333
62868,2141.3333333333335
62869,3153.0
62870,4097.333333333333
62876,2393.3333333333335
62877,0.0
62878,3649.0
62879,2729.0
62880,1586.5
62881,2854.6666666666665
62882,2826.0
62883,4353.666666666667
62884,2831.6666666666665
62885,3657.6666666666665
62886,3522.6666666666665
62887,2895.6666666666665
62890,5746.333333333333
62893,377519.4
62898,4306.6
62899,244972.9
62900,3369.3333333333335
62902,2569.6666666666665
62903,13238.333333333334
62904,1991.3333333333333
62905,7712.666666666667
62906,4189.0
62910,1663.3333333333333
62911,3061.6666666666665
62912,16915.0
62914,136677.4
62915,139963.0
62916,139254.4
62917,148275.4
62919,153303.8
62921,152963.1
62922,145913.8
62923,150236.9
62924,154386.0
62925,137674.8
62931,10610.0
62932,60560.2
62933,302602.9
62940,8301.333333333334
62941,3517.8
62942,10791.6
62945,393954.2
62946,4459.5
62948,5708.666666666667
62950,74054.0
62951,116277.6
62953,10427.0
62955,192375.5
62957,6296.333333333333
62958,2547.6666666666665
62959,79674.8
62960,3574.3333333333335
62961,1915.0
62962,1921.0
62963,1604.6666666666667
62966,1782.6666666666667
62967,1641.6666666666667
62968,2485.5
62969,5236.2
62970,5506.5
62971,3922.8
62972,2703.9
62973,1654.5
62974,4719.6
62975,4985.1
62976,2967.0
62977,5262.3
62978,5012.1
62979,1717.0
62980,16168.0
62982,1940.0
62983,1686.0
62984,1288.6
62985,1838.6666666666667
62986,1573.9
62987,2053.6666666666665
62988,29523.0
62989,24859.3
62990,37356.0
62991,33711.5
62992,7075.666666666667
62993,41095.2
62994,6572.0
62995,12111.0
62996,3170.3333333333335
62997,6269.666666666667
62998,5885.333333333333
62999,4051.5
63000,3640.2
63004,1748.6666666666667
63005,1799.6
63007,1807.0
63008,1954.6666666666667
63009,1709.6666666666667
63010,1948.0
63011,2039.7
63012,6139.333333333333
63013,5646.333333333333
63015,7019.333333333333
63016,7516.666666666667
63017,8097.666666666667
63019,1333.3333333333333
63020,1349.6666666666667
63021,2047.0
63024,15296.666666666666
63027,21245.666666666668
63029,290309.4
63031,38692.333333333336
63033,1683.6666666666667
63034,1473.6666666666667
63035,1698.0
63036,1724.6666666666667
63037,1532.0
63038,1779.3333333333333
6304,8243.3
63040,1692.6666666666667
63041,2233.0
63042,1712.3333333333333
63043,1632.3333333333333
63044,5066.7
63045,1651.3333333333333
63046,1577.0
63047,7291.623333333333
63048,8220.0
63049,93970.7
63050,140444.2
63051,3103.3333333333335
63052,3313.6666666666665
63054,7521.666666666667
63055,3026.0
63056,2868.0
63057,3378.0
63058,3205.6666666666665
63059,3385.6666666666665
63060,2568.6666666666665
63061,198283.2
63062,21218.333333333332
63068,3494.0
63069,2647.0
63070,2211.3333333333335
63071,1989.3333333333333
63072,3825.6666666666665
63073,3429.6666666666665
63074,3883.6666666666665
63075,3037.3333333333335
63076,148530.3
63077,25522.666666666668
63078,7551.666666666667
63079,2476.0
63080,292442.4
63081,26381.333333333332
63082,26581.666666666668
63083,30997.0
63084,55601.8
63085,3115.0
63086,3216.6666666666665
63087,29885.333333333332
63089,3699.3333333333335
63092,3538.0
63105,194223.0
63106,3260.3333333333335
63107,2168.6666666666665
63108,3482.0
63109,142059.3
63110,157504.5
63112,3191.3333333333335
63116,1808.6666666666667
63117,1787.6666666666667
63118,1839.6666666666667
63119,1814.0
63121,1768.6666666666667
63123,8066.666666666667
63124,3689.0
63125,3910.3333333333335
63127,277852.5
63128,98000.6
63129,7699.0
63130,5322.666666666667
63131,8793.0
63136,9871.5
63137,2768.0
63138,1884.6666666666667
63139,1828.3333333333333
63140,1454.6666666666667
63141,1582.3333333333333
63142,1615.6666666666667
63143,1155.3333333333333
63144,1779.0
63145,1742.3333333333333
63146,2045.6666666666667
63147,2063.3333333333335
63148,2001.6666666666667
63149,13364.333333333334
63150,9612.7
63151,1905.6666666666667
63152,1935.0
63153,2094.3333333333335
63154,1882.6666666666667
63155,2032.6666666666667
63156,1978.6
63157,2054.0
63158,2061.0
63159,2126.3333333333335
63160,2131.3333333333335
63161,3047.6666666666665
63163,2248.6666666666665
63164,2366.0
63165,2046.6666666666667
63166,2156.6666666666665
63167,2133.3333333333335
63168,1942.3333333333333
63169,1961.0
63170,1918.6666666666667
63171,2152.3333333333335
63172,413783.1
63174,1353.6666666666667
63175,1291.3333333333333
63177,1682.0
63178,1385.0
63179,1824.3333333333333
63180,18012.666666666668
63181,4027.0
63182,1821.6666666666667
63183,1846.3333333333333
63185,5456.0
63186,5814.3
63187,68785.7
63189,3471.0
63191,3637.3
63195,3506.0
63198,1978.6666666666667
63200,1650.0
63204,3371.3333333333335
63206,3839.2
63207,3864.3
63208,3754.9
63212,3528.6666666666665
63213,1747.0
63214,4289.7
63215,1994.6666666666667
63216,1912.3333333333333
63218,2070.0
63219,652.6666666666666
63220,2085.6666666666665
63222,376968.1
63223,90538.5
63224,3816.0
63225,4957.333333333333
63229,3190.6666666666665
63230,6973.0
63231,4203.333333333333
63232,1897.3333333333333
63233,259214.8
63235,3738.9
63237,3319.0
63239,1530.3333333333333
63240,1528.3333333333333
63241,2586.3333333333335
63242,3184.0
63243,3259.0
63244,2968.6666666666665
63245,2919.0
63247,1946.0
63249,1875.6666666666667
63252,1651.0
63253,1026.3333333333333
63254,1046.6666666666667
63255,574112.1
63256,757.0
63257,3364.6666666666665
63260,2188.6666666666665
63262,3358.3333333333335
63263,1492.3333333333333
63264,1796.4569999999999
63266,3470.3333333333335
63267,3514.3333333333335
63270,8691.333333333334
63271,156567.2
63272,3517.0
63273,214372.0
63276,3323.3333333333335
63277,3493.0
63278,3595.19
63279,1372.3333333333333
63280,15187.2
63286,5419.666666666667
63289,959.0
63290,3061.0
63291,581.4
63292,1916.5
63293,4766.333333333333
63294,1472.79
63295,214286.9
63296,2262.3333333333335
63297,2915.6666666666665
63298,2700.0
63299,3570.3333333333335
63300,651632.6
63301,23689.3
63303,1597.3333333333333
63304,2121.6666666666665
63305,1997.6666666666667
63307,2008.6666666666667
63308,2094.0
63309,1979.6666666666667
63311,2136.3333333333335
63312,2067.0
63313,1959.6666666666667
63314,2058.6666666666665
63315,1959.6666666666667
63317,2071.3333333333335
63318,2077.3333333333335
63319,2085.6666666666665
63320,624915.7
63321,39692.0
63322,40782.0
63323,3822.3333333333335
63324,1029.9
63328,796096.0
63329,379429.3
63330,18406.7
63331,18569.0
63332,7152.666666666667
63334,6030.333333333333
63336,2316.0
63337,4684.5
63338,3514.8
63339,4516.0
63340,4502.1
63341,5008.5
63343,176061.0
63344,23164.0
63345,6615.666666666667
63346,3832.0
63349,82488.9
63350,120437.8
63351,269699.0
63352,1134657.9
63353,5434.666666666667
63354,1581.6666666666667
63355,3086.6666666666665
63356,2912.0
63357,5461.666666666667
63358,1737.0
63361,2046.6666666666667
63363,1381.6666666666667
63366,2155.6666666666665
63367,1615.0
63368,3206.6666666666665
63369,6702.666666666667
63370,8342.666666666666
63371,3207.3333333333335
63372,6748.0
63373,7804.0
63374,1720.3333333333333
63375,1715.3333333333333
63376,2603.5
63377,8217.666666666666
63378,213008.6
63379,3018.6666666666665
63381,6601.333333333333
63383,7358.666666666667
63385,5195.333333333333
63387,243973.3
63388,42171.0
63390,2987.2
63391,2701.3333333333335
63392,5658.333333333333
63395,1625.6666666666667
63396,1721.3333333333333
63397,1758.0
63398,3146.4
63399,2816.0
63400,1694.3333333333333
63401,2077.0
63402,2218.0
63403,1921.3333333333333
63404,1761.6666666666667
63405,2098.0
63406,4926.0
63407,2471.6666666666665
63408,2510.0
63409,1770.3333333333333
63410,1772.6666666666667
63411,6778.333333333333
63413,1529.0
63414,4879.2
63415,1591.2
63416,16910.333333333332
63417,1658.6666666666667
63418,4776.666666666667
63419,3668.0
63420,1280.1
63421,1233.6
63422,1512.3
63424,1733.6666666666667
63425,1689.6666666666667
63426,1669.0
63427,1767.0
63428,2035.6666666666667
63429,1638.6666666666667
63430,1709.0
63434,1721.3333333333333
63440,341459.6
63441,327613.6666666667
63442,3047.2
63443,3904.7
63444,6810.666666666667
63445,7383.333333333333
63446,7147.666666666667
63447,8621.0
63448,8139.0
63449,9322.666666666666
63450,6553.333333333333
63451,18504.666666666668
63452,9324.333333333334
63453,1638.3333333333333
63454,1372.3333333333333
63455,1895.3333333333333
63456,4029.3
63459,3928.6666666666665
63461,3999.6666666666665
63462,2392.2
63463,8100.0
63464,2256.5
63465,2089.3
63466,2438.4
63467,2299.4
63468,1840.2
63469,2190.0
63470,4437.9
63472,1819.8
63473,2776.8
63474,4393.8
63475,4988.4
63476,274332.4
63477,5949.666666666667
63480,1651.0
63481,1695.6666666666667
63484,1608.0
63486,2499.3
63487,25572.0
63493,5798.0
63495,83859.6
63496,3133.6666666666665
63497,2298.0
63498,2233.6666666666665
63499,9765.6
63500,10800.6
63503,16077.333333333334
63504,678671.0
63505,20113.4
63509,305878.5
63510,784.2
63511,1789.3333333333333
63512,3573.0
63514,2715.3333333333335
63516,5156.0
63517,147946.6
63519,409931.6
63520,14363.4
63522,256639.2
63523,2821.3333333333335
63524,2565.3333333333335
63525,2364.6666666666665
63526,2567.3333333333335
63527,2770.0
63530,1246.3333333333333
63531,3067.3333333333335
63532,1766.3333333333333
63533,1781.0
63534,1778.0
63535,903.5
63536,1225.6666666666667
63537,1268.6666666666667
63538,223963.3
63543,1777.6666666666667
63545,67310.7
63548,160709.0
63549,173912.3
63551,2765.5
63552,4079.0
63554,10759.9
63555,1653.3333333333333
63556,4734.333333333333
63557,1711.6666666666667
63558,1698.3333333333333
63561,1594.0
63562,3784.6666666666665
63563,3630.0
63564,1599.0
63565,1641.3333333333333
63566,18820.0
63569,1739.0
63570,1683.3333333333333
63571,1540.3333333333333
63572,1457.0
63573,1562.0
63576,1553.0
63577,1777.3333333333333
63579,140636.3
63582,175217.8
63583,174161.9
63586,2155.3333333333335
63587,2454.0
63588,3413.3333333333335
63589,1664.0
63592,35359.0
63593,2215.0
63594,2072.0
63595,2076.3333333333335
63596,2193.6666666666665
63597,2045.0
63598,2144.6666666666665
63599,2234.0
63618,4529.0
63620,2811.0
63621,3260.6666666666665
63623,2181.6666666666665
63626,1976.3333333333333
63627,3843.3333333333335
63629,1755.6666666666667
63630,1544.0
63635,6412.0
63636,24068.4
63642,3125.7
63650,1928.3333333333333
63651,7214.0
63654,1933.0
63656,3805.3333333333335
63657,2052.3333333333335
63658,2059.6666666666665
63659,3467.766666666667
63660,2283.3333333333335
63663,4196.2
63664,4156.3
63665,2376.6
63667,88172.2
63668,28967.5
63672,3588.0
63675,3172.6666666666665
63678,1702.6666666666667
63679,1771.0
63680,1787.3333333333333
63681,3780.6666666666665
63682,1797.0
63683,1497.6666666666667
63684,1837.0
63689,8942.1
63690,5490.666666666667
63691,3666.6
63692,3533.0
63693,4343.333333333333
63694,7801.6
63695,3992.0
63696,46588.0
63697,1634.6666666666667
63698,4523.666666666667
63718,4307.9
63719,321578.8
63720,4108.0
63721,301380.3
63722,27310.5
63724,1675.3333333333333
63725,1980.0
63726,2077.6666666666665
63727,414575.7
63728,22055.898
63729,4789.6
63731,409851.3
63732,5481.666666666667
63733,9658.0
63734,9655.333333333334
63741,2002.6666666666667
63742,2422.0
63743,2054.6666666666665
63744,2103.0
63745,135244.1
63746,24253.0
63747,3611.3333333333335
63748,3526.6666666666665
63749,3535.3333333333335
63750,3533.6666666666665
63751,3634.0
63752,3196.3333333333335
63753,2995.6666666666665
63754,138456.1
63756,10237.666666666666
63758,1718.0
63759,3892.6666666666665
63760,3524.3333333333335
63761,4802.333333333333
63762,3574.3333333333335
63763,4130.1
63764,276824.7
63765,210744.33333333334
63766,151137.33333333334
63768,27123.1
63769,244602.4
63770,575064.9
63772,1671.6666666666667
63773,25668.666666666668
63774,457.2
63776,332716.2
63777,30499.333333333332
63778,23605.7
63779,24053.0
63780,3427.3333333333335
63781,2848.0
63786,35359.333333333336
63787,22886.0
63789,29930.0
63790,3609.3333333333335
63791,1947.6666666666667
63792,1990.3333333333333
63793,1904.5
63794,2043.0
63795,24904.1
63796,23401.7
63797,110895.33333333333
63800,3535.0
63801,31223.666666666668
63804,3364.5
63805,4771.8
63807,110669.8
63808,137708.0
63810,142764.0
63811,106958.5
63812,94589.2
63813,149007.0
63814,47586.666666666664
63816,1810.3333333333333
63817,2006.0
63819,1723.6666666666667
63820,1721.6666666666667
63821,2006.3333333333333
63823,3803.3333333333335
63824,4268.0
63825,2622.3333333333335
63830,3306.0
63833,6367.333333333333
63835,10112.0
63836,8202.333333333334
63837,10704.333333333334
63838,127043.33333333333
63839,145688.6
63840,484552.8
63842,142058.9
63844,10038.333333333334
63845,30386.5
63848,371277.0
63854,3217.0
63855,2878.0
63856,3237.3333333333335
63857,3488.0
63858,3354.2
63859,317805.6
63860,142321.8
63861,23268.333333333332
63869,13226.0
63875,2837.0
63883,263984.0
63887,1660.0
63888,3408.6666666666665
63889,2324.6666666666665
63892,188155.5
63893,16092.1
63894,26788.749
63895,8776.4
63896,8087.6
63897,13150.6
63899,1564.0
63900,36401.652
63903,7414.333333333333
63904,2969.3333333333335
63905,311948.21400000004
63906,107620.6
63908,4127.8
63909,65037.333333333336
63910,142129.2
63913,326984.7
63917,5462.0
63925,22825.0
63926,22387.333333333332
63928,3042.0
63929,93778.2
63932,150218.538
63933,186843.6
63934,1481.6666666666667
63935,1900.0
63936,1789.3333333333333
63937,1673.6666666666667
63938,1767.0
63939,1887.6666666666667
63940,71202.7
63942,6681.333333333333
63944,6054.0
63945,4064.6666666666665
63947,3993.3333333333335
63948,3703.6666666666665
63949,4015.3333333333335
63950,1501.3333333333333
63952,4279.333333333333
63953,3658.6666666666665
63954,3245.0
63956,3514.0
63957,3783.0
63958,3617.6666666666665
63959,3883.6666666666665
63960,3857.6666666666665
63961,6837.0
63962,4040.6666666666665
63963,3836.3333333333335
63964,3409.0
63965,19529.0
63966,1695.0
63967,3324.0
63968,2921.6666666666665
63969,4223.333333333333
63971,2654.6666666666665
63973,16382.333333333334
63974,6589.0
63975,10325.0
63976,148108.9
63978,156519.3
63979,4270.0
63982,153760.0
63983,200439.5
63984,165491.5
63985,353962.3333333333
63987,1905.0
63989,3501.6666666666665
63990,4048.0
63991,3976.0
63992,2714.6666666666665
63993,711.6666666666666
63994,1791.0
63997,7937.0
64000,4176.9
64001,2231.3333333333335
64002,10796.333333333334
64006,4645.0
64007,3141.3333333333335
64008,4494.333333333333
64009,4442.333333333333
64010,25460.0
64011,1996.3333333333333
64012,26164.666666666668
64013,3910.1
64014,7834.0
64015,40053.666666666664
64016,4034.0
64017,6406.666666666667
64018,3689.0
64019,163961.2
64020,2797244.4
64021,3078.3333333333335
64022,4638.666666666667
64023,3502.0
64024,3666.3333333333335
64025,1787.3333333333333
64026,412634.2
64028,4832.0
64030,2627.0
64031,3900.6666666666665
64032,159041.33333333334
64033,1743.0
64034,3345.3333333333335
64035,4026.6666666666665
64040,3416.6666666666665
64041,3078.0
64042,4623.333333333333
64043,4453.666666666667
64044,6434.333333333333
64045,6480.0
64046,6692.0
64048,3747.3333333333335
64049,2971.3333333333335
64050,813.6
64055,9889.666666666666
64056,1969.3333333333333
64058,3565.3333333333335
64059,3045.3333333333335
64060,4937.333333333333
64061,6007.333333333333
64062,7296.666666666667
64068,4548.333333333333
64069,9367.666666666666
64070,4830.333333333333
64072,15649.666666666666
64075,467465.6666666667
64076,135824.1
64078,16706.8
64079,22170.333333333332
64080,17639.666666666668
64081,136963.9
64084,4290.9
64085,3352.0
64086,20310.5
64087,4710.9
64090,4308.6
64091,6269.666666666667
64092,4689.3
64093,37412.666666666664
64096,1630.6666666666667
64097,27238.0
64098,9763.666666666666
64099,1929.6666666666667
64100,3811.3333333333335
64101,4486.333333333333
64102,10368.666666666666
64103,101135.4
64104,265267.1
64105,153203.7
64107,6085.0
64108,28260.666666666668
64109,6890.0
64110,5740.666666666667
64111,2896.0
64112,4115.0
64113,8492.333333333334
64114,2017.3333333333333
64115,2008.6666666666667
64116,3752.0
64118,8527.0
64119,9155.666666666666
64120,2583.3333333333335
64121,9515.666666666666
64122,4089.6666666666665
64124,3452.5
64125,7855.0
64126,3215.2
64127,6039.333333333333
64128,2805.0
64129,4713.6
64135,30128.666666666668
64136,81661.66666666667
64137,2293.3333333333335
64140,1036.8
64144,177113.0
64145,135152.2
64146,154625.5
64147,4280.4
64148,140670.0
64150,182698.3
64151,156058.6
64152,15694.333333333334
64153,1426.0
64154,1605.3333333333333
64155,2353.0
64158,53465.5
64159,4055.0
64160,13245.0
64162,2749.6666666666665
64169,218470.6
64170,1044.3
64173,6804.0
64174,4586.333333333333
64175,7999.0
64176,6576.333333333333
64179,3136.6666666666665
64180,3800.0
64182,4847.1
64184,988.6666666666666
64185,2208.6
64186,184402.6
64187,1140.0
64189,125243.66666666667
64190,21914.2
64191,230747.9
64192,9208.0
64193,8793.0
64194,1951.0
64195,1524.3333333333333
64196,158615.5
64197,186712.2
64198,3535.2
64200,2139.6666666666665
64201,4143.333333333333
64204,276111.3
64211,56646.8
64212,294615.3333333333
64213,4763.4
64217,1634.3333333333333
64218,1663.3333333333333
64219,1640.6666666666667
64220,12272.666666666666
64221,11867.333333333334
64224,231112.7
64225,3693.3333333333335
64226,2033.3333333333333
64227,16725.666666666668
64228,4013.6666666666665
64229,3688.3333333333335
64231,2739.3
64232,3803.0
64233,1041549.5
64237,7654.333333333333
64238,7956.7
64243,3121.3333333333335
64244,16743.666666666668
64245,6064.666666666667
64246,18102.0
64247,17486.333333333332
64248,15076.333333333334
64249,11473.0
64250,3852.6666666666665
64251,9207.666666666666
64252,6722.0
64254,4078.6666666666665
64256,46204.8
64257,3743.0
64259,205380.0
64261,2013.3333333333333
64262,2075.3333333333335
64263,1636.6666666666667
64264,7235.666666666667
64265,3860.0
64266,3942.3333333333335
64267,6215.0
64268,2969.6666666666665
64269,3763.6666666666665
64270,4474.333333333333
64271,4658.333333333333
64273,6121.666666666667
64275,5641.333333333333
64276,6287.0
64277,5981.333333333333
64278,3073.0
64279,4647.0
64280,6121.0
64281,6354.333333333333
64282,5622.333333333333
64283,3604.6666666666665
64284,3033.3333333333335
64285,6359.0
64286,3993.6666666666665
64288,1318.6666666666667
64290,549018.8
64299,4603.666666666667
64300,133666.5
64301,160151.8
64302,3925.6666666666665
64303,3791.0
64304,3955.3333333333335
64305,1666.3333333333333
64306,2157.0
64307,32240.333333333332
64308,6004.666666666667
64310,7596.333333333333
64311,7951.0
64325,661405.8
64327,37404.666666666664
64328,3842.6666666666665
64329,3049.5
64330,3504.3333333333335
64331,3687.0
64333,4728.666666666667
64334,2702.0
64335,327920.9
64337,126016.0
64343,1266.0
64351,2469.6666666666665
64352,3584.0
64353,3519.0
64355,3883.0
64356,3689.0
64357,3231.6666666666665
64358,3635.0
64359,1738.3333333333333
64360,6924.666666666667
64362,2764.0
64363,9621.666666666666
64364,1728.6666666666667
64365,7840.333333333333
64366,9831.0
64367,6604.333333333333
64370,1447.0
64371,5652.333333333333
64372,5970.0
64373,5239.0
64374,4266.3
64376,3023.0
64379,2272.0
64380,2950.3333333333335
64384,4713.333333333333
64385,9773.333333333334
64386,9974.666666666666
64387,78749.7
64388,1727.3333333333333
64389,8214.333333333334
64391,3656.6666666666665
64392,9925.666666666666
64393,135302.0
64395,3283.2
64396,7733.0
64397,7618.0
64398,3717.0
64399,4174.333333333333
64400,3354.3
64401,2607.3333333333335
64402,3280.6666666666665
64403,7473.666666666667
64404,7468.333333333333
64406,5532.333333333333
64409,4157.0
64410,3750.6666666666665
64411,4243.666666666667
64412,3133.6666666666665
64413,2329.6666666666665
64414,3955.6666666666665
64415,4029.0
64416,4181.333333333333
64417,5623.0
64418,7227.666666666667
64421,2959.0
64422,1459.0
64426,153497.7
64429,3631.0
64431,203005.5
64432,4092.6
64434,4318.666666666667
64435,2418.6666666666665
64436,4872.0
64437,6189.0
64438,3487.0
64439,3541.3333333333335
64441,7835.666666666667
64443,3631.3333333333335
64444,2756.0
64445,2830.3333333333335
64447,397648.1
64450,6205.5
64451,3523.0
64453,2753.1
64454,3572.6666666666665
64456,4043.6666666666665
64457,3761.6666666666665
64458,3565.3333333333335
64459,3540.6666666666665
64460,3896.0
64461,3910.0
64462,3989.0
64463,3679.6666666666665
64464,3274.1566666666668
64465,3990.6666666666665
64466,3849.0
64467,3630.3333333333335
64468,3913.0
64469,160770.0
64470,3809.3333333333335
64471,9262.533333333333
64472,3071.3333333333335
64473,4084.6666666666665
64476,6787.666666666667
64477,3921.0
64478,7724.0
64479,1644.0
64481,380729.1
64482,2118.0
64483,1822.3333333333333
64484,2120.5
64485,1791.5
64486,1930.6666666666667
64487,2034.0
64488,1688.6666666666667
64489,145737.3
64496,3959.3333333333335
64497,3865.0
64498,3616.3333333333335
64499,3950.0
645,1497539.8
64500,3861.3333333333335
64502,2382.3333333333335
64503,2017.6666666666667
64504,1839.0
64506,8008.333333333333
64507,174101.0
64508,2096.4
64510,2937.0
64511,1106.7
64514,2071.2
64516,2208.9
64517,4075.3333333333335
64518,2381.0
64519,17288.333333333332
64520,2224.5
64521,17161.666666666668
64522,1063.2
64523,2893.0
64524,5083.0
64525,7928.666666666667
64526,3468.6666666666665
64527,9102.0
64532,1102.0
64533,141713.0
64535,38939.333333333336
64538,326040.0
64542,5740.666666666667
64549,4347.333333333333
64553,395850.5
64554,5686.666666666667
64555,6478.666666666667
64556,7860.333333333333
64557,7486.333333333333
64559,21445.666666666668
64560,6314.666666666667
64561,6314.666666666667
64562,2910.3333333333335
64563,1410.0
64565,4960.0
64566,261755.7
64569,3521.6666666666665
64570,3902.0
64571,5749.0
64572,5805.0
64573,2418.6666666666665
64574,3163.0
64575,3859.6666666666665
64577,2438.3333333333335
64578,3562.3333333333335
64579,3753.3333333333335
64580,4433.666666666667
64581,24484.333333333332
64582,4447.666666666667
64583,5629.0
64584,4302.0
64585,4333.333333333333
64586,4574.0
64587,1723.0
64588,8664.0
64589,7518.666666666667
64590,38131.666666666664
64593,7000.0
64594,6617.333333333333
64595,7052.333333333333
64600,2830.0
64601,1868.1
64602,2592.0
64603,18045.333333333332
64604,2414.3333333333335
64606,3780.6666666666665
64608,3884.0
64610,1970.3333333333333
64611,5844.9
64617,4380.3
64618,2362.5
64619,887.4
64620,1999.8
64624,171805.2
64627,5697.3
64628,2250.3333333333335
64629,2140.5
64630,149991.885
64631,129531.6
64635,299361.3333333333
64637,307085.5
64640,1307.1
64641,78061.5
64642,3337.6666666666665
64643,3783.3333333333335
64644,2704.6666666666665
64645,1980.6666666666667
64646,3646.0
64647,3609.0
64648,3071.0
64649,1525.0
64650,2507.0
64651,2584.3333333333335
64652,1328.3333333333333
64653,2857.3333333333335
64654,2994.3333333333335
64655,3024.0
64656,11324.1
64657,138367.8
64664,5076.9
64672,263542.8
64673,4170.5
64674,3671.6666666666665
64675,2365.2
64676,11588.333333333334
64677,10008.0
64678,10866.333333333334
64679,9582.666666666666
64680,8400.666666666666
64681,3272.6666666666665
64682,4651.333333333333
64683,193042.33333333334
64687,59.333333333333336
64689,3149.6666666666665
64690,40779.0
64692,1529.0
64693,1603.3333333333333
64695,6624.3
64696,6398.1
64697,2183.0
64698,4417.333333333333
64700,3605.3333333333335
64702,88089.8
64705,4874.333333333333
64706,803.5
64707,1364.0
64708,10234.666666666666
64709,18219.666666666668
64711,31599.0
64714,6969.666666666667
64715,8340.333333333334
64716,6984.666666666667
64717,7143.0
64718,1883.6666666666667
64719,2256.6
64720,6726.0
64721,7187.666666666667
64722,8552.666666666666
64723,23922.333333333332
64724,6755.666666666667
64725,5972.0
64726,5061.6
64727,3693.6
64730,2421.6666666666665
64731,3733.5
64732,4685.333333333333
64733,3268.6666666666665
64734,4410.333333333333
64735,3495.0
64736,4072.6666666666665
64738,194330.7
64740,96801.0
64741,4280.666666666667
64742,3973.0
64746,1043.0
64751,7659.0
64752,540.3
64755,43485.6
64757,135473.9
64759,6173.7
64766,-48.3
64779,3668.6666666666665
64780,14350.666666666666
64781,6721.333333333333
64782,3062.6666666666665
64783,3353.3333333333335
64784,3763.6666666666665
64785,4351.333333333333
64786,3275.3333333333335
64787,5073.0
64788,3160.3333333333335
64789,5687.333333333333
64790,2758.6666666666665
64817,41314.0
64818,13043.0
64820,3809.3333333333335
64821,2101.6666666666665
64822,3422.3333333333335
64823,2102.3333333333335
64824,2176.3333333333335
64825,2176.3333333333335
64826,2176.3333333333335
64827,2190.3333333333335
64828,2190.3333333333335
64830,14219.333333333334
64831,11674.333333333334
64832,430455.6666666667
64836,1770.6666666666667
64837,1851.6666666666667
64838,207422.0
64840,141913.7
64841,271588.6
64842,97332.4
64846,2954.6666666666665
64851,314377.5
64852,520971.0
64853,60070.333333333336
64856,306898.058
64859,615217.6666666666
64860,2157.6666666666665
64861,2747.0
64862,2710.6666666666665
64863,2908.0
64866,2141.0
64867,8829.0
64868,3423.6666666666665
64869,2216.6666666666665
64870,1809.3333333333333
64871,2232.3333333333335
64874,4620.666666666667
64875,4430.1
64876,6412.5
64877,31956.6
64878,197952.3
64879,178707.0
64880,3805.3333333333335
64881,4631.7
64882,2175.0
64892,24613.333333333332
64903,5606.0
64905,2723.2
64906,5929.0
64907,5472.0
64908,223225.5
64909,126654.1
64910,19894.0
64914,4713.0
64918,1534.6666666666667
64919,1970.3333333333333
64927,778331.3
64928,49029.6
64929,57873.9
